id,title,description,price,sale_price,availability,condition,image_link,link,brand,google_product_category
7,"Mwendo Pole 7-Seater Grey ","The Mwendo Pole 7-Seater Sofa is a spacious and stylish seating solution designed for comfort and elegance.  While specific details about this model are limited, similar 7-seater sofas typically feature a combination of a 3-seater, 2-seater, and two single chairs, providing ample seating for families or guests.  These sofas often come with plush cushions, durable upholstery, and sturdy frames to ensure long-lasting use. 
",105000.00 KES,null,in stock,new,https://res.cloudinary.com/dtz6b2pip/image/upload/v1748118908/20250524_233323_wzygjd.jpg,https://bobbyfurniturekenya.com/product/7,Generic,Living Room - Couches in Set
8,Nairobi Nest 6-Seater Nevy Blue,"Upgrade your living space with this elegant Navy Blue L-Shaped Sofa, designed for both comfort and style. Upholstered in premium navy blue fabric, this modern sectional features plush cushioning and a spacious layout, perfect for lounging or entertaining guests.

Key features include:

Integrated Cupholders for added convenience

Deep, supportive seating with high-density foam

Sturdy hardwood frame for long-lasting durability

Reversible Chaise to suit any room layout

Sleek, contemporary design that complements modern interiors",65000.00 KES,null,in stock,new,https://res.cloudinary.com/dtz6b2pip/image/upload/v1748118907/20250524_233258_mrjew6.jpg,https://bobbyfurniturekenya.com/product/8,Generic,Living Room - Sectional Sofas
6,"Snuggle Bench Dark Grey ","A loveseat is a small sofa designed to seat two people comfortably. It's often used in living rooms, bedrooms, or cozy spaces where a full-sized sofa might be too large. The term ""love couch"" is a less common but descriptive variation of ""loveseat."" ",29000.00 KES,null,in stock,new,https://res.cloudinary.com/dtz6b2pip/image/upload/v1748118908/20250524_233229_gaz2yn.jpg,https://bobbyfurniturekenya.com/product/6,Generic,living-room
4,Dark Grey Semi Recliner 7-Seater,"A semi recliner is a chair that allows partial reclining, offering a slight backward tilt and elevated footrest for added comfort without fully lying back.

",100000.00 KES,null,in stock,new,https://res.cloudinary.com/dtz6b2pip/image/upload/v1748118908/20250524_233313_pi6agd.jpg,https://bobbyfurniturekenya.com/product/4,Generic,living-room
5,Nori Nevy Blue 5-Seater,"Nori is a  blue 5-seater with cup holders and golden details is a stylish and functional sofa set. It features rich blue upholstery, built-in cup holders for convenience, and elegant golden accents that add a touch of luxury to your living space.
",52000.00 KES,null,in stock,new,https://res.cloudinary.com/dtz6b2pip/image/upload/v1748118909/20250524_233248_rtq6tx.jpg,https://bobbyfurniturekenya.com/product/5,Generic,Living Room - Couches in Set
209,"4 Seater Chester Barizi Coach ","Elevate your space with our Chesterfield Seat – a luxurious blend of tradition and comfort. Handcrafted with precision, this statement piece features deep button tufting, gracefully rolled arms, and a solid hardwood frame. Upholstered in premium fabric or leather of your choice, it’s perfect for both modern and classic interiors. Ideal for your living room, office, or reception area.

Premium tufted design

High-density cushions for extra comfort

Durable wood frame and quality finishing

Available in a variety of colors and textures",48000.00 KES,null,in stock,new,https://res.cloudinary.com/dtz6b2pip/image/upload/v1748030083/20250523_225406_uz66ge.jpg,https://bobbyfurniturekenya.com/product/209,Generic,Living Room - Sofas
203,"Nyumbani Lounge 6 Seater ","A 6-seater Nyumbani Lounge is an expansive and elegant addition to any living space, designed to bring both comfort and sophistication. Its generous proportions and modular layout allow for a harmonious blend of style and functionality. With its extended frame, well-cushioned surfaces, and thoughtfully positioned armrests, it offers ample room for gatherings or quiet relaxation. The refined upholstery and sturdy construction make it a timeless centerpiece, perfect for hosting guests or enjoying everyday moments with family.

",62000.00 KES,null,in stock,new,https://res.cloudinary.com/dtz6b2pip/image/upload/v1748028676/20250523_223024_ietwqa.jpg,https://bobbyfurniturekenya.com/product/203,Generic,Living Room - Couches in set
9,"Mwendo Pole 5-Seater Couch ","Experience the perfect blend of tradition and comfort with the Mwendo Pole 5-Seater Sofa. Designed with a spacious layout and firm yet cozy cushions, this sofa brings timeless charm to your living space. Its name, ""Mwendo Pole"" (meaning ""slow pace"" in Swahili), reflects the relaxed, inviting atmosphere it creates in your home.

Features:

Seats up to 5 people comfortably – ideal for family and guests

Traditional curved armrests for classic elegance

Sturdy wooden frame built for durability

Premium fabric upholstery available in warm, earthy tones

Supportive backrest and deep cushioning for all-day comfort",98000.00 KES,null,in stock,new,https://res.cloudinary.com/dtz6b2pip/image/upload/v1748118907/20250524_233352_r99wzg.jpg,https://bobbyfurniturekenya.com/product/9,Generic,Living Room - Couches in Set
11,Raha Corner. 9-Seater,"Transform your living space with the spacious and stylish 9-Seater Corner Sofa—perfect for large families or those who love to host. Designed to offer maximum seating without compromising on comfort, this L-shaped masterpiece fits beautifully into any corner, making the most of your room.

Features:

Generously seats up to 9 people – ideal for big gatherings

Modern corner design to maximize space

High-density cushions for deep, supportive comfort

Strong hardwood frame for durability and long-term use

Premium fabric or leather options to suit any décor",78000.00 KES,null,in stock,new,https://res.cloudinary.com/dtz6b2pip/image/upload/v1748123372/20250525_004359_njogdx.jpg,https://bobbyfurniturekenya.com/product/11,Generic,Living Room - Sectional Sofas
116,Brown Mirror-Framed 6-Drawer Dressing Table,"This brown mirror-framed 6-drawer dressing table offers a stylish and functional design perfect for modern bedrooms. The large decorative mirror features a bold geometric frame, adding elegance and enhancing room brightness. The spacious six drawers provide ample storage for cosmetics, jewelry, accessories, and personal essentials. Finished in a rich brown polish with gold knobs, this dressing table combines durability, practicality, and a luxurious contemporary look.",38000.00 KES,null,in stock,new,https://res.cloudinary.com/dtz6b2pip/image/upload/v1768920729/20251127_140537_lwmqvs.jpg,https://bobbyfurniturekenya.com/product/116,Generic,Bedroom - Dressers
13,Beige Jirani Sofa 5-Seater,"

Beige 5-Seater Jirani Sofa with Puff
Elevate your living room with this cozy and elegant 5-seater beige sofa set, designed for comfort, versatility, and timeless style. The soft beige fabric adds a warm, neutral tone that blends beautifully with any interior décor.

Features:

Spacious 5-seater configuration – perfect for family and guests

Includes a matching puff (ottoman) – ideal for relaxing or use as extra seating

Plush cushions with high-density foam for all-day comfort

Durable wooden frame for long-lasting support

Neutral beige upholstery – easy to style with colorful pillows or throws

Soft-touch fabric that’s both elegant and easy to maintain
Whether you're hosting, lounging, or simply relaxing, this sofa set offers the perfect blend of function and flair.",54000.00 KES,null,in stock,new,https://res.cloudinary.com/dtz6b2pip/image/upload/v1748123375/20250525_004421_neicwg.jpg,https://bobbyfurniturekenya.com/product/13,Generic,Living Room - Couches in Set
14,Eden Brown Semi-Recliner 5-Seater,"A semi recliner is a chair that allows partial reclining, offering a slight backward tilt and elevated footrest for added comfort without fully lying back.",72000.00 KES,null,in stock,new,https://res.cloudinary.com/dtz6b2pip/image/upload/v1748123373/20250525_004819_pudi7d.jpg,https://bobbyfurniturekenya.com/product/14,Generic,Living Room - Semi Recliners
15,"Safari Rest Coffee Table ","Bring charm and functionality to your living space with the Safari Rest Coffee Table — a beautifully handcrafted coffee table designed for modern Kenyan homes. Made from premium mahogany wood with a smooth matte finish, this table blends natural elegance with sturdy craftsmanship. Its low-profile design and wide surface make it perfect for serving drinks, displaying décor, or anchoring your lounge setup. Whether you're sipping coffee or entertaining guests, the Bobby Brew Table delivers timeless style and everyday comfort.

Key Features:

Handcrafted from solid mahogany

Durable, smooth finish with water-resistant coating",22000.00 KES,null,in stock,new,https://res.cloudinary.com/dtz6b2pip/image/upload/v1748123375/20250525_004427_prlfeu.jpg,https://bobbyfurniturekenya.com/product/15,Generic,Living Room - Coffee Tables
10,Butterfly Sofa 3-Seater pink,"Add a touch of elegance and charm to your living space with the Butterfly 3-Seater Sofa. Inspired by the grace of butterfly wings, this sofa features a unique, curved backrest design that brings both beauty and comfort into any room.

Features:

Elegant butterfly-shaped backrest with gentle curves

Comfortably seats three people – perfect for small families or cozy spaces

Plush cushioning and soft upholstery for a luxurious feel

Compact yet stylish design ideal for modern apartments or lounges

Sturdy frame and quality fabric built for long-lasting use",25000.00 KES,null,in stock,new,https://res.cloudinary.com/dtz6b2pip/image/upload/v1748118906/20250524_233303_b9bal5.jpg,https://bobbyfurniturekenya.com/product/10,Generic,Living Room - Sofas
273,NOVA U-Shaped Fabric Sofa,"The NOVA U-Shaped Fabric Sofa is a spacious, contemporary sectional designed for comfort and elegance. Built with high-density foam seating, it offers a firm yet relaxing sit with a clean, modern finish.
Loose cushions shown are optional and can be excluded on request.",98000.00 KES,null,in stock,new,https://res.cloudinary.com/dtz6b2pip/image/upload/v1769005628/20250827_032118_xmbmgy.jpg,https://bobbyfurniturekenya.com/product/273,Generic,Living Room - Sectional Sofas
18,"6by6 Black Nior Diamond Bed With 2 Nightstand ","Elevate your bedroom with the unmatched elegance of the Nior Diamond Bed — where bold design meets timeless luxury. Crafted with precision, this bed features a stunning diamond-tufted headboard and footboard, accented with subtle gold trims that add a rich, modern flair. The geometric layout and plush upholstery not only enhance visual appeal but also provide supreme comfort and support.

Whether you're redesigning your master suite or furnishing a luxury space, the Luxe Diamond Panel Bed is the perfect centerpiece to make a bold, stylish statement.

Features:

Elegant diamond-tufted upholstery with gold accenting

High, padded headboard for added presence and comfort

Sturdy, durable frame construction

Perfect for contemporary and luxury interiors",78000.00 KES,null,in stock,new,https://res.cloudinary.com/dtz6b2pip/image/upload/v1748123371/20250525_004338_mej4il.jpg,https://bobbyfurniturekenya.com/product/18,Generic,Bedroom - Headboards
140,6by6 Pink Noir Diamond Bed with 2 Night Stand,"Make a bold statement of elegance and sophistication with the Noir Diamond Bed, exclusively crafted for those who appreciate luxury with an edge. Draped in pink upholstery, this bed features signature diamond-tufted detailing accented with striking golden strips, bringing a regal charm to any bedroom.

The wide, padded headboard includes integrated side panels with built-in lighting accents, adding a warm, ambient glow that enhances your nighttime retreat. Its solid construction ensures durability, while the deep tones and premium textures make it a perfect centerpiece for modern or upscale interiors.

Features:

Premium pink velvet finish with golden detailing

Elegant tufted headboard with integrated lighting features

Strong and supportive hardwood frame

Perfect for master suites and stylish interiors.",78000.00 KES,null,in stock,new,https://res.cloudinary.com/dtz6b2pip/image/upload/v1747959592/20250523_031757_inhjys.jpg,https://bobbyfurniturekenya.com/product/140,Generic,Bedroom - Headboards
139,6by6 Nior Diamond Bed With 2 Night Stand,"Elevate your bedroom with the unmatched elegance of the Nior Diamond Bed — where bold design meets timeless luxury. Crafted with precision, this bed features a stunning diamond-tufted headboard and footboard, accented with subtle gold trims that add a rich, modern flair. The geometric layout and plush upholstery not only enhance visual appeal but also provide supreme comfort and support.

Whether you're redesigning your master suite or furnishing a luxury space, the Luxe Diamond Panel Bed is the perfect centerpiece to make a bold, stylish statement.

Features:

Elegant diamond-tufted upholstery with gold accenting

High, padded headboard for added presence and comfort

Sturdy, durable frame construction

Perfect for contemporary and luxury interiors
",78000.00 KES,null,in stock,new,https://res.cloudinary.com/dtz6b2pip/image/upload/v1747960116/20250523_032725_xyaghn.jpg,https://bobbyfurniturekenya.com/product/139,Generic,Bedroom - Headboards
179,6by6 Extended Bed,"Upgrade your sleeping space with our exclusive range of upholstered beds, where comfort meets modern elegance. This collection features beautifully crafted pieces, including deep royal blue velvet beds for a bold, luxurious look and soft beige options accented with gold finishes for a touch of class.

Each bed is designed with attention to detail—high, padded headboards offer excellent back support and add a dramatic focal point to your room, while the sturdy wooden bases ensure lasting strength and stability. Whether you're drawn to minimalist lines or rich textures, there's a design to match your unique taste.

Features:

Eye-catching upholstery in rich velvet and smooth leatherette

Stylish headboard designs: vertical panels, gold accents, and soft curves

Strong hardwood frames for long-term durability

Suitable for all bedroom themes: modern, contemporary, or classic

Custom sizing and color options available
",60000.00 KES,null,in stock,new,https://res.cloudinary.com/dtz6b2pip/image/upload/v1748012704/20250523_180031_cfkgwd.jpg,https://bobbyfurniturekenya.com/product/179,Generic,Bedroom - Headboards
178,"Cream Leather Bed With Dressing Mirror ","Upgrade your sleeping space with our exclusive range of upholstered beds, where comfort meets modern elegance. This collection features beautifully crafted pieces, including deep royal blue velvet beds for a bold, luxurious look and soft beige options accented with gold finishes for a touch of class.

Each bed is designed with attention to detail—high, padded headboards offer excellent back support and add a dramatic focal point to your room, while the sturdy wooden bases ensure lasting strength and stability. Whether you're drawn to minimalist lines or rich textures, there's a design to match your unique taste.

Features:

Eye-catching upholstery in rich velvet and smooth leatherette

Stylish headboard designs: vertical panels, gold accents, and soft curves

Strong hardwood frames for long-term durability

Suitable for all bedroom themes: modern, contemporary, or classic

Custom sizing and color options available",68000.00 KES,null,in stock,new,https://res.cloudinary.com/dtz6b2pip/image/upload/v1748012230/20250523_175611_isbof7.jpg,https://bobbyfurniturekenya.com/product/178,Generic,Bedroom - Headboards
17,"Vista Tv Stand ","At Bobby Furniture Kenya, our TV stands are crafted to blend functionality with style, bringing elegance and organization to your living room. Designed with modern Kenyan homes in mind, our stands offer ample storage space for your TV, media devices, and decorative items. Whether you prefer sleek contemporary designs, rustic wooden finishes, or bold statement pieces, we have a variety to match your style and space. Each piece is built with quality materials to ensure durability, easy cable management, and a neat entertainment setup. Upgrade your viewing experience with a TV stand that stands out.",24000.00 KES,null,in stock,new,https://res.cloudinary.com/dtz6b2pip/image/upload/v1748123372/20250525_004857_s7fkyo.jpg,https://bobbyfurniturekenya.com/product/17,Generic,Living Room - TV Stands
19,6by6 Grey Noir Prestige Bed with 2 Night Stand,"Elevate your bedroom with the unmatched elegance of the Nior Diamond Bed — where bold design meets timeless luxury. Crafted with precision, this bed features a stunning diamond-tufted headboard and footboard, accented with subtle gold trims that add a rich, modern flair. The geometric layout and plush upholstery not only enhance visual appeal but also provide supreme comfort and support.

Whether you're redesigning your master suite or furnishing a luxury space, the Luxe Diamond Panel Bed is the perfect centerpiece to make a bold, stylish statement.

Features:

Elegant diamond-tufted upholstery with gold accenting

High, padded headboard for added presence and comfort

Sturdy, durable frame construction

Perfect for contemporary and luxury interiors
",78000.00 KES,null,in stock,new,https://res.cloudinary.com/dtz6b2pip/image/upload/v1748123371/20250525_004351_bu9pil.jpg,https://bobbyfurniturekenya.com/product/19,Generic,Bedroom - Headboards
240,"Castle Antique Wing Chair ","Make a bold statement with our elegant wing chairs — the perfect blend of classic charm and modern comfort. Designed with high backs, graceful “wings,” and plush cushioning, our wing chairs offer both support and style. Whether used as a reading nook accent, a statement piece in your living room, or a cozy corner addition, Bobby Furniture Kenya’s wing chairs bring sophistication and relaxation to any space. Upholstered in premium fabrics and crafted with durable frames, they’re built to offer timeless beauty and lasting comfort.

",68000.00 KES,null,in stock,new,https://res.cloudinary.com/dtz6b2pip/image/upload/v1748041221/20250524_015905_yinwbx.jpg,https://bobbyfurniturekenya.com/product/240,Generic,Living Room - Accent Chairs
22,Sitari Leather Brown Chester 6-seater,"Command attention and elevate your space with The Sitari Leather Brown 6-seater Chesterfield sofa crafted in rich, premium brown leather. Its iconic deep-button tufting, rolled arms, and nailhead trim exude timeless elegance and sophistication. Built for both luxury and durability, this masterpiece offers expansive seating without compromising comfort, thanks to its generous cushioning and sturdy hardwood frame. The supple leather finish ages beautifully, adding character over time.

Whether you're furnishing a spacious living room, executive office, or upscale lounge, The Prestige 6 makes a powerful statement of class and comfort.

Perfect For:

Luxury homes

Executive offices

Hospitality lounges

Stylish waiting areas",115000.00 KES,null,in stock,new,https://res.cloudinary.com/dtz6b2pip/image/upload/v1748128575/20250525_015831_guxxlg.jpg,https://bobbyfurniturekenya.com/product/22,Generic,Living Room - Couches in Set
20,"Golden monarch Wing Chair ","Add a regal touch to your space with The Golden Monarch — a statement wing chair dressed in a radiant mustard yellow fabric that brings warmth and bold personality to any room. Featuring the classic Chesterfield deep-button tufting on the high back, this chair blends traditional charm with modern flair. Its curved wings and plush cushioning offer both support and comfort, making it perfect for cozy reading corners, stylish lounges, or elegant bedrooms. Supported by sturdy, sculpted wooden legs, this piece is a true fusion of heritage design and contemporary elegance.

Perfect For:

Statement piece in living rooms

Reading nooks

Bedroom corners

Hotel lobbies or boutique lounges",36000.00 KES,null,in stock,new,https://res.cloudinary.com/dtz6b2pip/image/upload/v1748128577/20250525_015810_xx9zgb.jpg,https://bobbyfurniturekenya.com/product/20,Generic,Living Room - Accent Chairs
21,Prime View Tv Stand Grey,"At Bobby Furniture Kenya, our TV stands are crafted to blend functionality with style, bringing elegance and organization to your living room. Designed with modern Kenyan homes in mind, our stands offer ample storage space for your TV, media devices, and decorative items. Whether you prefer sleek contemporary designs, rustic wooden finishes, or bold statement pieces, we have a variety to match your style and space. Each piece is built with quality materials to ensure durability, easy cable management, and a neat entertainment setup. Upgrade your viewing experience with a TV stand that stands out.",24000.00 KES,null,in stock,new,https://res.cloudinary.com/dtz6b2pip/image/upload/v1748128577/20250525_020123_sjkbqw.jpg,https://bobbyfurniturekenya.com/product/21,Generic,Living Room - TV Stands
251,Johari Fiber Mattress – 5×6 (12 Inch),"The Johari Fiber Mattress is a thick, comfortable, and durable mattress designed to deliver superior softness and balanced support. With a generous 12-inch height, this mattress features multiple layers of high-quality fiber filling that offer excellent cushioning while maintaining long-lasting shape. Its quilted top fabric enhances breathability, ensuring a cooler and more refreshing sleeping experience. Ideal for home use, guest rooms, and anyone who prefers a plush, cloud-like mattress.",28000.00 KES,null,in stock,new,https://res.cloudinary.com/dtz6b2pip/image/upload/v1768985623/20260121_103549_r5inf1.jpg,https://bobbyfurniturekenya.com/product/251,Generic,Mattresses - Foam Mattresses
29,"Kikao 3-Seater ","Simple, stylish, and built for connection — the Kikao 3-Seater is the perfect gathering spot for conversations, comfort, and quality time. Named after the Swahili word “kikao”, meaning “a sitting or meeting place”, this sofa is thoughtfully designed to bring people together.

With its clean silhouette, medium-firm cushioning, and supportive backrest, the Kikao offers both elegance and everyday ease. Its compact size makes it ideal for apartments, lounges, or guest spaces, while the sturdy frame and soft upholstery ensure long-lasting comfort.

Whether you're hosting guests or enjoying a quiet moment, the Kikao 3-Seater is a smart and stylish addition to any living area.

Key Features:

Seats 3 comfortably

Streamlined design suits modern & classic interiors

High-density cushions for balanced comfort

Durable fabric or leather finish options

Solid wood base for strength and stability


Perfect For:

Living rooms

Office lounges

Guest houses

Urban apartments",31000.00 KES,null,in stock,new,https://res.cloudinary.com/dtz6b2pip/image/upload/v1748127938/20250525_020236_btoqwd.jpg,https://bobbyfurniturekenya.com/product/29,Generic,Living Room - Sofas
30,"CloudSet 6-Seater With Bubble Fabric ","Soft to the touch and built for comfort, the CloudSet 6-Seater combines modern design with plush relaxation. Featuring a 3+2+1 configuration, this set offers flexibility and space for the whole family — or for those who love to host.

Upholstered in unique bubbled-texture fabric, each seat invites you to sink in and unwind. The 3-seater offers generous lounging space, the 2-seater is perfect for close conversations, and the single is a cozy personal retreat. With deep cushions, wide armrests, and sturdy wooden legs, this set adds warmth and elegance to any room.

Whether it’s a quiet evening or lively gathering, the CloudSet is your go-to for everyday comfort and timeless style.

Key Features:

6-seater (3+2+1 layout)

Bubbled soft-touch fabric for a cozy feel

Medium-firm cushions for support and relaxation

Durable hardwood frame

Neutral tones or bold colors available",65000.00 KES,null,in stock,new,https://res.cloudinary.com/dtz6b2pip/image/upload/v1748127937/20250525_015950_lprwot.jpg,https://bobbyfurniturekenya.com/product/30,Generic,Living Room - Couches in Set
28,Tribe Semi-Recliner 7-Seater,"Experience comfort on a whole new level with the Tribe Semi-Recliner 7-Seater — a spacious, family-first sofa designed for those who love to relax together. With seating for up to seven, this plush sectional features semi-reclining seats that offer just the right amount of laid-back comfort without taking up too much space.

Built for togetherness, the Tribe combines generous cushioning, high backs, and a supportive structure to create a sofa that’s as durable as it is inviting. The soft, cozy upholstery is available in various colors to suit your home’s vibe — from modern neutrals to warm earth tones.

Whether it’s movie night, game day, or an afternoon nap, the Tribe 7-Seater turns your living room into the heart of your home.
",100000.00 KES,null,in stock,new,https://res.cloudinary.com/dtz6b2pip/image/upload/v1748127951/20250525_020227_c1c2bo.jpg,https://bobbyfurniturekenya.com/product/28,Generic,Living Room - Semi Recliners
26,"Bubble Butterfly 5-Seater ","Bring elegance and charm to your home with our 5-Seater Butterfly Sofa – a perfect blend of style, comfort, and functionality. Designed with a unique butterfly wing-inspired silhouette, this statement piece adds a touch of modern luxury to any living room. The spacious seating, plush cushions, and premium upholstery make it ideal for lounging, entertaining, or everyday family use.

Key Features:

Eye-catching butterfly wing design

Spacious 5-seater configuration

High-density foam cushions for superior comfort

Durable frame and quality fabric upholstery

Ideal for modern and contemporary interiors",55000.00 KES,null,in stock,new,https://res.cloudinary.com/dtz6b2pip/image/upload/v1748128022/20250525_020209_ebec9o.jpg,https://bobbyfurniturekenya.com/product/26,Generic,Living Room - Couches in Set
24,Pumziko Kona 6-Seater,"Settle into pure relaxation with the Pumziko Kona 6-Seater — a spacious L-shaped sectional crafted for modern comfort and everyday living. “Pumziko” means rest in Swahili, and this sofa delivers just that with its plush cushions, deep seating, and welcoming corner design that effortlessly brings people together.

Upholstered in high-quality fabric (or leather, depending on your material), the Pumziko Kona features clean lines and soft contours that suit any contemporary, family, or urban space. With seating for up to six, it’s perfect for entertaining guests, bonding with family, or simply kicking back after a long day.

Key Features:

Seats 6 comfortably

L-shape layout ideal for corners and open spaces

Supportive backrests & cloud-soft cushions

Durable, family-friendly upholstery

Strong hardwood frame for long-lasting support


Perfect For:

Living rooms

Family lounges

Open-plan spaces

Stylish Airbnbs & apartments",55000.00 KES,null,in stock,new,https://res.cloudinary.com/dtz6b2pip/image/upload/v1748128078/20250525_015857_a4tnq1.jpg,https://bobbyfurniturekenya.com/product/24,Generic,Living Room - Sectional Sofas
274,ORION Modern Square Coffee Table,"The ORION Square Coffee Table features a bold, modern design with clean lines and a solid build. Its layered square structure creates a premium contemporary look that complements both fabric and leather sofas. Ideal for modern living rooms and lounges.",25000.00 KES,null,in stock,new,https://res.cloudinary.com/dtz6b2pip/image/upload/v1769005564/20250827_033323_q7cm5k.jpg,https://bobbyfurniturekenya.com/product/274,Generic,Living Room - Coffee Tables
32,"White& Grey BunkBed With Storage & Staircase ","Maximize your space without compromising on style! Our handcrafted bunk beds are designed for durability, safety, and modern living. Ideal for kids’ rooms, guest spaces, or shared rentals, each piece is built with solid hardwood and a sleek finish to match your aesthetic. Available in single-over-single and double-over-double options, with customizable colors and storage drawers upon request.
",62000.00 KES,null,in stock,new,https://res.cloudinary.com/dtz6b2pip/image/upload/v1748127936/20250525_020250_lvw9hq.jpg,https://bobbyfurniturekenya.com/product/32,Generic,Kids Room - Double Deckers
31,Bunkbed with Storage & staircase,"Maximize your space without compromising on style! Our handcrafted bunk beds are designed for durability, safety, and modern living. Ideal for kids’ rooms, guest spaces, or shared rentals, each piece is built with solid hardwood and a sleek finish to match your aesthetic. Available in single-over-single and double-over-double options, with customizable colors and storage drawers upon request.
",62000.00 KES,null,in stock,new,https://res.cloudinary.com/dtz6b2pip/image/upload/v1748127939/20250525_020246_xkodry.jpg,https://bobbyfurniturekenya.com/product/31,Generic,Kids Room - Double Deckers
33,"Modu Bunk Double Decker ","Upgrade your space with the ModuBunk 4x6, a modern double decker bed designed for comfort, durability, and style. Crafted from premium hardwood and reinforced for extra strength, this bunk bed is perfect for both adults and children.

The 4x6 size offers generous sleeping space on both the upper and lower bunks, making it ideal for shared rooms, rentals, or growing families. Optional add-ons include under-bed drawers, a side ladder, or safety rails for kids.

Features:

Solid hardwood frame

Fits standard 4x6 mattresses (top & bottom)

Smooth finish in custom colors

Optional storage drawers & safety rails

Built for long-term durability",45000.00 KES,null,in stock,new,https://res.cloudinary.com/dtz6b2pip/image/upload/v1748127898/20250525_020305_xsdbv3.jpg,https://bobbyfurniturekenya.com/product/33,Generic,Kids Room - Double Deckers
34,"BunkBed With Storage & Staircase ","Maximize your space without compromising on style! Our handcrafted bunk beds are designed for durability, safety, and modern living. Ideal for kids’ rooms, guest spaces, or shared rentals, each piece is built with solid hardwood and a sleek finish to match your aesthetic. Available in single-over-single and double-over-double options, with customizable colors and storage drawers upon request.
",65000.00 KES,null,in stock,new,https://res.cloudinary.com/dtz6b2pip/image/upload/v1748127904/20250525_020253_ew7xt0.jpg,https://bobbyfurniturekenya.com/product/34,Generic,Kids Room - Double Deckers
36,Grey Bubble Fabric L.Shaped Sofa,"Sink into softness with the Bubble fabric L-Shaped Sofa, upholstered in plush bubble fabric for a trendy yet cozy touch. This spacious 6-seater is perfect for modern living rooms, offering the ultimate blend of style, comfort, and functionality.

Whether you're entertaining guests or relaxing with family, its deep seats, high-resilience cushions, and breathable fabric make it a crowd favorite.

Features:

Seats 6 comfortably

Premium bubble-textured fabric (soft & breathable)

Deep cushions for extra comfort

L-shape design for space efficiency

Available in a variety of colors

Customizable orientation (left/right chaise)",54000.00 KES,null,in stock,new,https://res.cloudinary.com/dtz6b2pip/image/upload/v1748127899/20250525_020007_ctzk24.jpg,https://bobbyfurniturekenya.com/product/36,Generic,Living Room - Sectional Sofas
37,Bella Luxe Wardrobe Organizer,"Elevate your bedroom organization with the Bella Luxe Wardrobe Organizer — a sleek, modern storage solution that blends elegance and function. Crafted in a crisp white finish, this unit features a full-length mirror for dressing, three spacious open shelves for decor or daily essentials, and five smooth-glide drawers with chrome knobs for secure storage. Perfect for compact spaces, this versatile piece offers both style and practicality, making it a must-have for contemporary living.",65000.00 KES,null,in stock,new,https://res.cloudinary.com/dtz6b2pip/image/upload/v1748127897/20250525_020018_a92y3w.jpg,https://bobbyfurniturekenya.com/product/37,Generic,Bedroom - Wardrobes
38,"Rosabella Wingback Bed ","Add a bold statement to your bedroom with the Rosabella Plush Wingback Bed — a luxurious blend of comfort and style. Upholstered in soft blush pink fabric, this bed features a deep tufted design on both the headboard and footboard, offering a cozy and elegant look. The tall wingback headboard provides a sense of grandeur while also giving great back support. Perfect for anyone looking to transform their space into a modern, inviting retreat.
",35000.00 KES,null,in stock,new,https://res.cloudinary.com/dtz6b2pip/image/upload/v1748127899/20250525_020000_moczgz.jpg,https://bobbyfurniturekenya.com/product/38,Generic,Bedroom - Beds
12,4by6 Bunk Bed With Drawers & Staircase,"Maximize space and style with this blue wooden bunk bed, designed for both safety and functionality. Perfect for kids’ rooms or shared spaces, it features:

Upper and lower bunks with protective side rails for safety

Wide staircase access for easy and secure climbing

Integrated storage drawers built into the steps, ideal for toys, clothes, or bedding

Strong wooden slats for durable mattress support

Smooth blue finish that adds a calm and modern touch to any room",58000.00 KES,null,in stock,new,https://res.cloudinary.com/dtz6b2pip/image/upload/v1748123373/20250525_004808_uem2jo.jpg,https://bobbyfurniturekenya.com/product/12,Generic,Kids Room - Double Deckers
40,Crisp White 6-Seater L-Shaped Sofa,"Elevate Your Living Space with this sleek white L-shaped sofa, designed to blend seamlessly into any interior style. Its 5-seater layout is perfect for cozy family evenings or entertaining guests, while the premium-quality upholstery promises both durability and elegance.

Why You’ll Love It:
✔ Spacious 5-Seater – Generously sized without overwhelming your space
✔ Crisp White Finish – Adds brightness and a touch of sophistication
✔ Proudly Handmade in Kenya – Crafted by skilled local artisans with care",54000.00 KES,null,in stock,new,https://res.cloudinary.com/dtz6b2pip/image/upload/v1748137124/20250525_043452_dthrri.jpg,https://bobbyfurniturekenya.com/product/40,Generic,Living Room - Sectional Sofas
39,Mustard Yellow L.Shaped Sofa,"Make a statement with this eye-catching mustard yellow L-shaped sofa, designed to transform your living space with vibrant energy and unmatched comfort. Handcrafted by skilled Kenyan artisans, this sectional sofa blends modern elegance with durable quality you can trust.

Why You’ll Love It:
✔ Spacious & Comfortable – Perfect for family lounging or hosting guests
✔ Striking Mustard Finish – Instantly elevates any room’s look
✔ Locally Made – Proudly crafted in Kenya, supporting local craftsmanship
✔ Built to Last – High-quality upholstery resists wear and tear",62000.00 KES,null,in stock,new,https://res.cloudinary.com/dtz6b2pip/image/upload/v1748137124/20250525_043743_ycfc9w.jpg,https://bobbyfurniturekenya.com/product/39,Generic,Living Room - Sectional Sofas
